Selection,View,Channel,Begin Time (s),End Time (s),Low Freq (Hz),High Freq (Hz),Begin Path,File Offset (s),Begin File,Delta Time (s),Common Name,Species Code,Confidence,Verify,Label,Call Type,Notes,Done?
26750,Spectrogram 1,1,215643,215646,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2043,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.8615,,,,,
26751,Spectrogram 1,1,215646,215649,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2046,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.9466,,,,,
26752,Spectrogram 1,1,215658,215661,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2058,2MA08068_20250521_054800.wav,3,Least Bittern,leabit,0.1223,,,,,
26753,Spectrogram 1,1,215664,215667,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2064,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.2751,,,,,
26754,Spectrogram 1,1,215667,215670,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2067,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.981,,,,,
26755,Spectrogram 1,1,215670,215673,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2070,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.2524,,,,,
26756,Spectrogram 1,1,215673,215676,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2073,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.7609,,,,,
26757,Spectrogram 1,1,215676,215679,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2076,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.9868,,,,,
26758,Spectrogram 1,1,215685,215688,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2085,2MA08068_20250521_054800.wav,3,Eastern Kingbird,easkin,0.2477,,,,,
26759,Spectrogram 1,1,215688,215691,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2088,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.9855,,,,,
26760,Spectrogram 1,1,215691,215694,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2091,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.6328,,,,,
26761,Spectrogram 1,1,215694,215697,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2094,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.8098,,,,,
26762,Spectrogram 1,1,215697,215700,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2097,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.9092,,,,,
26763,Spectrogram 1,1,215703,215706,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2103,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.9509,,,,,
26764,Spectrogram 1,1,215706,215709,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2106,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.788,,,,,
26765,Spectrogram 1,1,215712,215715,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2112,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.9654,,,,,
26766,Spectrogram 1,1,215715,215718,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2115,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.9785,,,,,
26767,Spectrogram 1,1,215718,215721,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2118,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.9669,,,,,
26768,Spectrogram 1,1,215721,215724,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2121,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.169,,,,,
26769,Spectrogram 1,1,215724,215727,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2124,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.1719,,,,,
26770,Spectrogram 1,1,215724,215727,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2124,2MA08068_20250521_054800.wav,3,Least Bittern,leabit,0.1305,,,,,
26771,Spectrogram 1,1,215724,215727,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2124,2MA08068_20250521_054800.wav,3,Swamp Sparrow,swaspa,0.1065,,,,,
26772,Spectrogram 1,1,215730,215733,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2130,2MA08068_20250521_054800.wav,3,Eastern Kingbird,easkin,0.9557,,,,,
26773,Spectrogram 1,1,215739,215742,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2139,2MA08068_20250521_054800.wav,3,Eastern Kingbird,easkin,0.5143,,,,,
26774,Spectrogram 1,1,215742,215745,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2142,2MA08068_20250521_054800.wav,3,Red-winged Blackbird,rewbla,0.1161,,,,,
26775,Spectrogram 1,1,215745,215748,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2145,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.4836,,,,,
26776,Spectrogram 1,1,215748,215751,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2148,2MA08068_20250521_054800.wav,3,Least Bittern,leabit,0.1581,,,,,
26777,Spectrogram 1,1,215751,215754,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2151,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.906,,,,,
26778,Spectrogram 1,1,215757,215760,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2157,2MA08068_20250521_054800.wav,3,Least Bittern,leabit,0.3083,,,,,
26779,Spectrogram 1,1,215757,215760,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2157,2MA08068_20250521_054800.wav,3,Swamp Sparrow,swaspa,0.1238,,,,,
26780,Spectrogram 1,1,215760,215763,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2160,2MA08068_20250521_054800.wav,3,Least Bittern,leabit,0.1177,,,,,
26781,Spectrogram 1,1,215763,215766,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2163,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.8121,,,,,
26782,Spectrogram 1,1,215766,215769,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2166,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.851,,,,,
26783,Spectrogram 1,1,215775,215778,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2175,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.7356,,,,,
26784,Spectrogram 1,1,215781,215784,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2181,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.9194,,,,,
26785,Spectrogram 1,1,215784,215787,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2184,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.9218,,,,,
26786,Spectrogram 1,1,215790,215793,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2190,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.9713,,,,,
26787,Spectrogram 1,1,215793,215796,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2193,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.9376,,,,,
26788,Spectrogram 1,1,215796,215799,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2196,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.9385,,,,,
26789,Spectrogram 1,1,215799,215802,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2199,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.909,,,,,
26790,Spectrogram 1,1,215799,215802,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2199,2MA08068_20250521_054800.wav,3,Eastern Kingbird,easkin,0.1084,,,,,
26791,Spectrogram 1,1,215805,215808,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2205,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.9904,,,,,
26792,Spectrogram 1,1,215808,215811,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2208,2MA08068_20250521_054800.wav,3,Least Bittern,leabit,0.1235,,,,,
26793,Spectrogram 1,1,215808,215811,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2208,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.1111,,,,,
26794,Spectrogram 1,1,215823,215826,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2223,2MA08068_20250521_054800.wav,3,Least Bittern,leabit,0.1754,,,,,
26795,Spectrogram 1,1,215826,215829,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2226,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.183,,,,,
26796,Spectrogram 1,1,215838,215841,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2238,2MA08068_20250521_054800.wav,3,Red-winged Blackbird,rewbla,0.1408,,,,,
26797,Spectrogram 1,1,215865,215868,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2265,2MA08068_20250521_054800.wav,3,Eastern Kingbird,easkin,0.4306,,,,,
26798,Spectrogram 1,1,215874,215877,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2274,2MA08068_20250521_054800.wav,3,Least Bittern,leabit,0.1789,,,,,
26799,Spectrogram 1,1,215874,215877,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2274,2MA08068_20250521_054800.wav,3,Willow Flycatcher,wilfly,0.1293,,,,,
26800,Spectrogram 1,1,215880,215883,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2280,2MA08068_20250521_054800.wav,3,Common Gallinule,comgal1,0.1334,,,,,
26801,Spectrogram 1,1,215883,215886,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2283,2MA08068_20250521_054800.wav,3,Red-winged Blackbird,rewbla,0.1602,,,,,
26802,Spectrogram 1,1,215892,215895,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2292,2MA08068_20250521_054800.wav,3,Swamp Sparrow,swaspa,0.1005,,,,,
26803,Spectrogram 1,1,215994,215997,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2394,2MA08068_20250521_054800.wav,3,Red-winged Blackbird,rewbla,0.1542,,,,,
26804,Spectrogram 1,1,215994,215997,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2394,2MA08068_20250521_054800.wav,3,Sora,sora,0.1233,,,,,
26805,Spectrogram 1,1,215994,215997,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2394,2MA08068_20250521_054800.wav,3,Least Bittern,leabit,0.103,,,,,
26806,Spectrogram 1,1,215997,216000,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_054800.wav,2397,2MA08068_20250521_054800.wav,3,Sora,sora,0.137,,,,,
26807,Spectrogram 1,1,216036,216039,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,36,2MA08068_20250521_203200.wav,3,Least Bittern,leabit,0.1197,,,,,
26808,Spectrogram 1,1,216036,216039,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,36,2MA08068_20250521_203200.wav,3,Red-winged Blackbird,rewbla,0.1024,,,,,
26809,Spectrogram 1,1,216057,216060,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,57,2MA08068_20250521_203200.wav,3,Red-winged Blackbird,rewbla,0.1029,,,,,
26810,Spectrogram 1,1,216147,216150,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,147,2MA08068_20250521_203200.wav,3,Least Bittern,leabit,0.3228,,,,,
26811,Spectrogram 1,1,216150,216153,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,150,2MA08068_20250521_203200.wav,3,Least Bittern,leabit,0.43,,,,,
26812,Spectrogram 1,1,216156,216159,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,156,2MA08068_20250521_203200.wav,3,Red-winged Blackbird,rewbla,0.1238,,,,,
26813,Spectrogram 1,1,216225,216228,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,225,2MA08068_20250521_203200.wav,3,Least Bittern,leabit,0.1051,,,,,
26814,Spectrogram 1,1,216231,216234,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,231,2MA08068_20250521_203200.wav,3,Least Bittern,leabit,0.1508,,,,,
26815,Spectrogram 1,1,216243,216246,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,243,2MA08068_20250521_203200.wav,3,Red-winged Blackbird,rewbla,0.1936,,,,,
26816,Spectrogram 1,1,216243,216246,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,243,2MA08068_20250521_203200.wav,3,Least Bittern,leabit,0.1227,,,,,
26817,Spectrogram 1,1,216285,216288,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,285,2MA08068_20250521_203200.wav,3,Least Bittern,leabit,0.1644,,,,,
26818,Spectrogram 1,1,216309,216312,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,309,2MA08068_20250521_203200.wav,3,Red-winged Blackbird,rewbla,0.3432,,,,,
26819,Spectrogram 1,1,216309,216312,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,309,2MA08068_20250521_203200.wav,3,Least Bittern,leabit,0.1049,,,,,
26820,Spectrogram 1,1,216336,216339,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,336,2MA08068_20250521_203200.wav,3,Least Bittern,leabit,0.1493,,,,,
26821,Spectrogram 1,1,216336,216339,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,336,2MA08068_20250521_203200.wav,3,Red-winged Blackbird,rewbla,0.1207,,,,,
26822,Spectrogram 1,1,216363,216366,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,363,2MA08068_20250521_203200.wav,3,Least Bittern,leabit,0.1073,,,,,
26823,Spectrogram 1,1,216372,216375,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,372,2MA08068_20250521_203200.wav,3,Least Bittern,leabit,0.175,,,,,
26824,Spectrogram 1,1,216456,216459,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,456,2MA08068_20250521_203200.wav,3,Willow Flycatcher,wilfly,0.2321,,,,,
26825,Spectrogram 1,1,216513,216516,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,513,2MA08068_20250521_203200.wav,3,Willow Flycatcher,wilfly,0.7923,,,,,
26826,Spectrogram 1,1,216585,216588,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,585,2MA08068_20250521_203200.wav,3,Willow Flycatcher,wilfly,0.3021,,,,,
26827,Spectrogram 1,1,216606,216609,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,606,2MA08068_20250521_203200.wav,3,Least Bittern,leabit,0.1389,,,,,
26828,Spectrogram 1,1,216606,216609,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,606,2MA08068_20250521_203200.wav,3,Red-winged Blackbird,rewbla,0.1163,,,,,
26829,Spectrogram 1,1,216615,216618,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,615,2MA08068_20250521_203200.wav,3,Least Bittern,leabit,0.1224,,,,,
26830,Spectrogram 1,1,216624,216627,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,624,2MA08068_20250521_203200.wav,3,Willow Flycatcher,wilfly,0.1146,,,,,
26831,Spectrogram 1,1,216627,216630,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,627,2MA08068_20250521_203200.wav,3,Willow Flycatcher,wilfly,0.1928,,,,,
26832,Spectrogram 1,1,216630,216633,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,630,2MA08068_20250521_203200.wav,3,Willow Flycatcher,wilfly,0.7308,,,,,
26833,Spectrogram 1,1,216633,216636,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,633,2MA08068_20250521_203200.wav,3,Willow Flycatcher,wilfly,0.5823,,,,,
26834,Spectrogram 1,1,216639,216642,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,639,2MA08068_20250521_203200.wav,3,Willow Flycatcher,wilfly,0.7327,,,,,
26835,Spectrogram 1,1,216642,216645,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,642,2MA08068_20250521_203200.wav,3,Willow Flycatcher,wilfly,0.7574,,,,,
26836,Spectrogram 1,1,216648,216651,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,648,2MA08068_20250521_203200.wav,3,Willow Flycatcher,wilfly,0.7879,,,,,
26837,Spectrogram 1,1,216651,216654,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,651,2MA08068_20250521_203200.wav,3,Willow Flycatcher,wilfly,0.5373,,,,,
26838,Spectrogram 1,1,216651,216654,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,651,2MA08068_20250521_203200.wav,3,American Bittern,amebit,0.1287,,,,,
26839,Spectrogram 1,1,216654,216657,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,654,2MA08068_20250521_203200.wav,3,Willow Flycatcher,wilfly,0.5908,,,,,
26840,Spectrogram 1,1,216660,216663,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,660,2MA08068_20250521_203200.wav,3,Willow Flycatcher,wilfly,0.1146,,,,,
26841,Spectrogram 1,1,216690,216693,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,690,2MA08068_20250521_203200.wav,3,Willow Flycatcher,wilfly,0.1057,,,,,
26842,Spectrogram 1,1,216699,216702,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,699,2MA08068_20250521_203200.wav,3,Willow Flycatcher,wilfly,0.4115,,,,,
26843,Spectrogram 1,1,216732,216735,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,732,2MA08068_20250521_203200.wav,3,Tree Swallow,treswa,0.1128,,,,,
26844,Spectrogram 1,1,216741,216744,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,741,2MA08068_20250521_203200.wav,3,Willow Flycatcher,wilfly,0.2885,,,,,
26845,Spectrogram 1,1,216741,216744,0,12000,D:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\Howard5 2MA08068\Howard5Data20250415to20250710\2MA08068_20250521_203200.wav,741,2MA08068_20250521_203200.wav,3,Tree Swallow,treswa,0.1016,,,,,
