Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	File Offset (s)	Begin File	Delta Time (s)	Common Name	Species Code	Confidence	Verify	Label	Call Type	Notes	Done?
26310	Spectrogram 1	1	250260.000000000	250263.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	660.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.6232					
26311	Spectrogram 1	1	250260.000000000	250263.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	660.0000	SMA06024_20250507_060100.wav	3.0000	Least Bittern	leabit	0.1036					
26312	Spectrogram 1	1	250263.000000000	250266.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	663.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9914					
26313	Spectrogram 1	1	250263.000000000	250266.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	663.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.1699					
26314	Spectrogram 1	1	250266.000000000	250269.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	666.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.8703					
26315	Spectrogram 1	1	250269.000000000	250272.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	669.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.3763					
26316	Spectrogram 1	1	250272.000000000	250275.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	672.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.8749					
26317	Spectrogram 1	1	250278.000000000	250281.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	678.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.4956					
26318	Spectrogram 1	1	250281.000000000	250284.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	681.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.5176					
26319	Spectrogram 1	1	250284.000000000	250287.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	684.0000	SMA06024_20250507_060100.wav	3.0000	Least Bittern	leabit	0.2407					
26320	Spectrogram 1	1	250284.000000000	250287.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	684.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.1951					
26321	Spectrogram 1	1	250299.000000000	250302.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	699.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.1233					
26322	Spectrogram 1	1	250302.000000000	250305.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	702.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.1090					
26323	Spectrogram 1	1	250308.000000000	250311.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	708.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.5180					
26324	Spectrogram 1	1	250311.000000000	250314.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	711.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.7621					
26325	Spectrogram 1	1	250314.000000000	250317.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	714.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.1796					
26326	Spectrogram 1	1	250317.000000000	250320.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	717.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.6099					
26327	Spectrogram 1	1	250320.000000000	250323.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	720.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.3549					
26328	Spectrogram 1	1	250323.000000000	250326.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	723.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.2622					
26329	Spectrogram 1	1	250326.000000000	250329.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	726.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.7846					
26330	Spectrogram 1	1	250329.000000000	250332.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	729.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.6509					
26331	Spectrogram 1	1	250332.000000000	250335.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	732.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.2521					
26332	Spectrogram 1	1	250332.000000000	250335.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	732.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.1299					
26333	Spectrogram 1	1	250335.000000000	250338.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	735.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.5197					
26334	Spectrogram 1	1	250338.000000000	250341.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	738.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.1018					
26335	Spectrogram 1	1	250341.000000000	250344.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	741.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.4303					
26336	Spectrogram 1	1	250344.000000000	250347.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	744.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9945					
26337	Spectrogram 1	1	250347.000000000	250350.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	747.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.3979					
26338	Spectrogram 1	1	250350.000000000	250353.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	750.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.1557					
26339	Spectrogram 1	1	250353.000000000	250356.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	753.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9056					
26340	Spectrogram 1	1	250356.000000000	250359.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	756.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9521					
26341	Spectrogram 1	1	250359.000000000	250362.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	759.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.6863					
26342	Spectrogram 1	1	250365.000000000	250368.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	765.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9718					
26343	Spectrogram 1	1	250368.000000000	250371.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	768.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.8462					
26344	Spectrogram 1	1	250374.000000000	250377.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	774.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.2939					
26345	Spectrogram 1	1	250377.000000000	250380.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	777.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9145					
26346	Spectrogram 1	1	250380.000000000	250383.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	780.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.1613					
26347	Spectrogram 1	1	250383.000000000	250386.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	783.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.5774					
26348	Spectrogram 1	1	250386.000000000	250389.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	786.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.7903					
26349	Spectrogram 1	1	250389.000000000	250392.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	789.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.8888					
26350	Spectrogram 1	1	250392.000000000	250395.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	792.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.3084					
26351	Spectrogram 1	1	250395.000000000	250398.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	795.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.8701					
26352	Spectrogram 1	1	250398.000000000	250401.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	798.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.8701					
26353	Spectrogram 1	1	250401.000000000	250404.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	801.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9851					
26354	Spectrogram 1	1	250404.000000000	250407.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	804.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.5778					
26355	Spectrogram 1	1	250407.000000000	250410.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	807.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9556					
26356	Spectrogram 1	1	250410.000000000	250413.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	810.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9787					
26357	Spectrogram 1	1	250413.000000000	250416.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	813.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.8710					
26358	Spectrogram 1	1	250416.000000000	250419.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	816.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.3481					
26359	Spectrogram 1	1	250419.000000000	250422.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	819.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9318					
26360	Spectrogram 1	1	250422.000000000	250425.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	822.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9059					
26361	Spectrogram 1	1	250425.000000000	250428.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	825.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.1344					
26362	Spectrogram 1	1	250428.000000000	250431.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	828.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.1015					
26363	Spectrogram 1	1	250431.000000000	250434.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	831.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.1457					
26364	Spectrogram 1	1	250434.000000000	250437.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	834.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.1384					
26365	Spectrogram 1	1	250440.000000000	250443.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	840.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9065					
26366	Spectrogram 1	1	250443.000000000	250446.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	843.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9578					
26367	Spectrogram 1	1	250449.000000000	250452.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	849.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.8362					
26368	Spectrogram 1	1	250449.000000000	250452.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	849.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.2448					
26369	Spectrogram 1	1	250452.000000000	250455.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	852.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.1184					
26370	Spectrogram 1	1	250455.000000000	250458.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	855.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.7418					
26371	Spectrogram 1	1	250455.000000000	250458.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	855.0000	SMA06024_20250507_060100.wav	3.0000	Common Gallinule	comgal1	0.1125					
26372	Spectrogram 1	1	250458.000000000	250461.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	858.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.8767					
26373	Spectrogram 1	1	250458.000000000	250461.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	858.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.2393					
26374	Spectrogram 1	1	250464.000000000	250467.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	864.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.1811					
26375	Spectrogram 1	1	250467.000000000	250470.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	867.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9040					
26376	Spectrogram 1	1	250470.000000000	250473.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	870.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.8948					
26377	Spectrogram 1	1	250473.000000000	250476.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	873.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9710					
26378	Spectrogram 1	1	250476.000000000	250479.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	876.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9100					
26379	Spectrogram 1	1	250479.000000000	250482.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	879.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9037					
26380	Spectrogram 1	1	250479.000000000	250482.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	879.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.6810					
26381	Spectrogram 1	1	250482.000000000	250485.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	882.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.9505					
26382	Spectrogram 1	1	250485.000000000	250488.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	885.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.3931					
26383	Spectrogram 1	1	250485.000000000	250488.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	885.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.1696					
26384	Spectrogram 1	1	250491.000000000	250494.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	891.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.3969					
26385	Spectrogram 1	1	250494.000000000	250497.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	894.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9665					
26386	Spectrogram 1	1	250497.000000000	250500.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	897.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9863					
26387	Spectrogram 1	1	250500.000000000	250503.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	900.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.9775					
26388	Spectrogram 1	1	250503.000000000	250506.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	903.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.4496					
26389	Spectrogram 1	1	250506.000000000	250509.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	906.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.4672					
26390	Spectrogram 1	1	250506.000000000	250509.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	906.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.1883					
26391	Spectrogram 1	1	250509.000000000	250512.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	909.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.5705					
26392	Spectrogram 1	1	250509.000000000	250512.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	909.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.1007					
26393	Spectrogram 1	1	250512.000000000	250515.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	912.0000	SMA06024_20250507_060100.wav	3.0000	Pied-billed Grebe	pibgre	0.7683					
26394	Spectrogram 1	1	250512.000000000	250515.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	912.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.6435					
26395	Spectrogram 1	1	250515.000000000	250518.000000000	0.000	12000.000	E:\2025 King Rail Project\2025 ARU Data Annotated For King Rail Project\NorthLily1 SMA06024\NorthLily1Data20250326to20250707\SMA06024_20250507_060100.wav	915.0000	SMA06024_20250507_060100.wav	3.0000	Tree Swallow	treswa	0.8682					
